Rank,grid_id,Predicted_Crime_Count,Actual_Crime_Count,Target_Period,Is_Highlighted
791,1545,0.07765147,0,202302,False
792,307,0.07765147,0,202302,False
793,446,0.07720963,0,202302,False
794,2601,0.07651598,0,202302,False
795,1151,0.07626024,0,202302,False
796,2700,0.07626024,0,202302,False
797,1146,0.07583931,0,202302,False
798,1701,0.07583931,0,202302,False
799,1055,0.075720325,0,202302,False
800,1418,0.07533425,0,202302,False
801,2211,0.07533425,0,202302,False
802,2539,0.07533425,0,202302,False
803,810,0.07533425,0,202302,False
804,1232,0.07464872,0,202302,False
805,1245,0.07464872,1,202302,False
806,1375,0.07464872,0,202302,False
807,1386,0.07464872,0,202302,False
808,164,0.07464872,0,202302,False
809,1670,0.07464872,0,202302,False
810,2256,0.07464872,0,202302,False
811,2383,0.07464872,0,202302,False
812,2776,0.07464872,0,202302,False
813,1335,0.07435121,0,202302,False
814,1629,0.07435121,0,202302,False
815,2089,0.07435121,0,202302,False
816,2341,0.07435121,0,202302,False
817,2485,0.07435121,0,202302,False
818,2519,0.07435121,0,202302,False
819,2576,0.07435121,0,202302,False
820,2609,0.07435121,0,202302,False
821,2696,0.07435121,0,202302,False
822,314,0.07435121,0,202302,False
823,373,0.07435121,0,202302,False
824,634,0.07435121,0,202302,False
825,722,0.07435121,0,202302,False
826,1027,0.07421578,0,202302,False
827,1077,0.07421578,0,202302,False
828,1321,0.07421578,0,202302,False
829,1676,0.07421578,0,202302,False
830,1721,0.07421578,0,202302,False
831,1831,0.07421578,0,202302,False
832,2098,0.07421578,0,202302,False
833,2101,0.07421578,0,202302,False
834,2608,0.07421578,0,202302,False
835,2806,0.07421578,0,202302,False
836,2829,0.07421578,0,202302,False
837,299,0.07421578,0,202302,False
838,656,0.07421578,0,202302,False
839,740,0.07421578,0,202302,False
840,826,0.07421578,0,202302,False
841,112,0.07415382,0,202302,False
842,2317,0.07415382,0,202302,False
843,2536,0.07412235,0,202302,False
844,1175,0.07380199,0,202302,False
845,2164,0.07380199,0,202302,False
846,731,0.07380199,0,202302,False
847,357,0.07369989,0,202302,False
848,406,0.07369989,0,202302,False
849,1183,0.07261738,0,202302,False
850,1243,0.07261738,0,202302,False
851,1261,0.07261738,0,202302,False
852,142,0.07261738,0,202302,False
853,1576,0.07261738,0,202302,False
854,169,0.07261738,0,202302,False
855,1715,0.07261738,0,202302,False
856,21,0.07261738,0,202302,False
857,2177,0.07261738,0,202302,False
858,2210,0.07261738,0,202302,False
859,54,0.07261738,0,202302,False
860,604,0.07261738,0,202302,False
861,82,0.07261738,0,202302,False
862,999,0.07261738,0,202302,False
863,2405,0.07259828,0,202302,False
864,269,0.07259828,0,202302,False
865,2745,0.07250765,0,202302,False
866,1707,0.07239218,0,202302,False
867,1737,0.07239218,0,202302,False
868,1859,0.07239218,0,202302,False
869,394,0.07239218,0,202302,False
870,690,0.07206862,0,202302,False
871,814,0.07206862,0,202302,False
872,1004,0.0713719,0,202302,False
873,1380,0.0713719,0,202302,False
874,1775,0.0713719,0,202302,False
875,1803,0.0713719,0,202302,False
876,2069,0.0713719,0,202302,False
877,2349,0.0713719,0,202302,False
878,245,0.0713719,0,202302,False
879,2716,0.0713719,1,202302,False
880,2749,0.0713719,0,202302,False
881,2754,0.0713719,0,202302,False
882,286,0.0713719,0,202302,False
883,560,0.0713719,0,202302,False
884,1403,0.07108434,0,202302,False
885,786,0.07108434,0,202302,False
886,1730,0.06988303,0,202302,False
887,2586,0.06988303,0,202302,False
888,800,0.06988006,0,202302,False
889,2181,0.06949915,0,202302,False
890,1330,0.06916405,0,202302,False
891,1410,0.06916405,0,202302,False
892,1480,0.06916405,0,202302,False
893,181,0.06916405,0,202302,False
894,214,0.06916405,0,202302,False
895,2286,0.06916405,0,202302,False
896,2552,0.06916405,0,202302,False
897,2683,0.06916405,0,202302,False
898,343,0.06916405,0,202302,False
899,670,0.06916405,0,202302,False
900,902,0.06916405,0,202302,False
901,903,0.06916405,0,202302,False
902,1017,0.06908742,0,202302,False
903,1382,0.06908742,0,202302,False
904,1621,0.06908742,0,202302,False
905,2410,0.06908742,0,202302,False
906,2439,0.06908742,0,202302,False
907,2762,0.06908742,0,202302,False
908,2774,0.06908742,0,202302,False
909,310,0.06908742,0,202302,False
910,528,0.06908742,0,202302,False
911,704,0.06908742,0,202302,False
912,2655,0.068933,0,202302,False
913,1495,0.06846553,0,202302,False
914,2304,0.06846553,0,202302,False
915,1060,0.06812431,0,202302,False
916,1591,0.06806475,0,202302,False
917,1592,0.06806475,0,202302,False
918,1025,0.066148944,0,202302,False
919,1132,0.066148944,0,202302,False
920,1389,0.066148944,0,202302,False
921,1703,0.066148944,0,202302,False
922,1784,0.066148944,0,202302,False
923,1836,0.066148944,0,202302,False
924,1921,0.066148944,0,202302,False
925,2213,0.066148944,0,202302,False
926,2240,0.066148944,0,202302,False
927,2360,0.066148944,0,202302,False
928,2687,0.066148944,0,202302,False
929,279,0.066148944,0,202302,False
930,636,0.066148944,0,202302,False
931,1914,0.06607707,0,202302,False
932,109,0.06599029,0,202302,False
933,684,0.06520906,0,202302,False
934,875,0.06488932,0,202302,False
935,1218,0.062414307,0,202302,False
936,1492,0.062414307,0,202302,False
937,1531,0.062414307,0,202302,False
938,2008,0.062414307,0,202302,False
939,2419,0.062414307,0,202302,False
940,2533,0.062414307,0,202302,False
941,618,0.062414307,0,202302,False
942,69,0.062414307,0,202302,False
943,860,0.062414307,0,202302,False
944,98,0.062414307,1,202302,False
945,988,0.062414307,0,202302,False
946,2333,0.06234748,0,202302,False
947,2435,0.06234748,0,202302,False
948,774,0.061031193,0,202302,False
949,1274,0.060830332,0,202302,False
950,1355,0.060290467,0,202302,False
951,2581,0.060290467,0,202302,False
952,2718,0.060290467,0,202302,False
953,308,0.060290467,0,202302,False
954,679,0.060290467,0,202302,False
955,1476,0.05960054,0,202302,False
956,1217,0.059323825,0,202302,False
957,1585,0.058598176,0,202302,False
958,1609,0.058598176,0,202302,False
959,2489,0.05849617,0,202302,False
960,1742,0.05728502,0,202302,False
961,2263,0.05728502,0,202302,False
962,1042,0.056398086,0,202302,False
963,1072,0.056398086,0,202302,False
964,1105,0.056398086,0,202302,False
965,1409,0.056398086,0,202302,False
966,1417,0.056398086,0,202302,False
967,1420,0.056398086,0,202302,False
968,1508,0.056398086,0,202302,False
969,156,0.056398086,0,202302,False
970,1654,0.056398086,0,202302,False
971,1711,0.056398086,0,202302,False
972,1741,0.056398086,0,202302,False
973,1797,0.056398086,0,202302,False
974,1903,0.056398086,0,202302,False
975,20,0.056398086,0,202302,False
976,2147,0.056398086,0,202302,False
977,2223,0.056398086,0,202302,False
978,2274,0.056398086,0,202302,False
979,2467,0.056398086,0,202302,False
980,2708,0.056398086,0,202302,False
981,334,0.056398086,0,202302,False
982,733,0.056398086,0,202302,False
983,863,0.056398086,0,202302,False
984,1928,0.05485989,0,202302,False
985,2377,0.05485989,0,202302,False
986,2701,0.05485989,0,202302,False
987,921,0.05485989,0,202302,False
988,1242,0.050807886,0,202302,False
989,1325,0.050807886,0,202302,False
990,1642,0.050807886,0,202302,False
991,1738,0.050807886,0,202302,False
992,1966,0.050807886,1,202302,False
993,2064,0.050807886,0,202302,False
994,2212,0.050807886,0,202302,False
995,2261,0.050807886,0,202302,False
996,2493,0.050807886,0,202302,False
997,2673,0.050807886,0,202302,False
998,630,0.050807886,0,202302,False
999,884,0.050807886,0,202302,False
1000,1024,0.05077447,0,202302,False
1001,1161,0.05077447,0,202302,False
1002,1346,0.05077447,0,202302,False
1003,1720,0.05077447,0,202302,False
1004,173,0.05077447,0,202302,False
1005,1818,0.05077447,0,202302,False
1006,2122,0.05077447,0,202302,False
1007,2578,0.05077447,0,202302,False
1008,321,0.05077447,0,202302,False
1009,434,0.05077447,1,202302,False
1010,501,0.05077447,0,202302,False
1011,543,0.05077447,0,202302,False
1012,557,0.05077447,0,202302,False
1013,719,0.05077447,0,202302,False
1014,754,0.05077447,0,202302,False
1015,834,0.05077447,0,202302,False
1016,1358,0.050325096,0,202302,False
1017,1461,0.050325096,0,202302,False
1018,1610,0.050325096,0,202302,False
1019,1678,0.050325096,0,202302,False
1020,1865,0.050325096,0,202302,False
1021,2000,0.050325096,0,202302,False
1022,2012,0.050325096,0,202302,False
1023,2688,0.050325096,0,202302,False
1024,397,0.050325096,0,202302,False
1025,818,0.050325096,0,202302,False
1026,1205,0.047855772,0,202302,False
1027,1298,0.047855772,0,202302,False
1028,1313,0.047855772,0,202302,False
1029,1336,0.047855772,0,202302,False
1030,1976,0.047855772,0,202302,False
1031,1993,0.047855772,0,202302,False
1032,202,0.047855772,0,202302,False
1033,2062,0.047855772,0,202302,False
1034,2246,0.047855772,0,202302,False
1035,2370,0.047855772,0,202302,False
1036,2565,0.047855772,0,202302,False
1037,2590,0.047855772,0,202302,False
1038,2603,0.047855772,0,202302,False
1039,2751,0.047855772,0,202302,False
1040,330,0.047855772,1,202302,False
1041,546,0.047855772,0,202302,False
1042,556,0.047855772,0,202302,False
1043,825,0.047855772,0,202302,False
1044,880,0.047855772,0,202302,False
1045,951,0.047855772,0,202302,False
1046,972,0.047855772,0,202302,False
1047,1149,0.044678554,0,202302,False
1048,1276,0.044678554,0,202302,False
1049,1636,0.044678554,0,202302,False
1050,1725,0.044678554,0,202302,False
1051,1745,0.044678554,0,202302,False
1052,1948,0.044678554,0,202302,False
1053,1998,0.044678554,0,202302,False
1054,2031,0.044678554,0,202302,False
1055,2156,0.044678554,0,202302,False
1056,218,0.044678554,0,202302,False
1057,2214,0.044678554,0,202302,False
1058,2253,0.044678554,0,202302,False
1059,2507,0.044678554,0,202302,False
1060,2594,0.044678554,0,202302,False
1061,2730,0.044678554,0,202302,False
1062,2741,0.044678554,0,202302,False
1063,374,0.044678554,0,202302,False
1064,484,0.044678554,0,202302,False
1065,655,0.044678554,0,202302,False
1066,682,0.044678554,1,202302,False
1067,687,0.044678554,0,202302,False
1068,702,0.044678554,0,202302,False
1069,979,0.044678554,0,202302,False
1070,2752,0.039816022,0,202302,False
1071,2830,0.039583266,0,202302,False
1072,10,0.03958326,0,202302,False
1073,100,0.03958326,0,202302,False
1074,1001,0.03958326,0,202302,False
1075,1003,0.03958326,0,202302,False
1076,1008,0.03958326,0,202302,False
1077,1011,0.03958326,0,202302,False
1078,1041,0.03958326,0,202302,False
1079,1043,0.03958326,0,202302,False
1080,1048,0.03958326,0,202302,False
1081,105,0.03958326,1,202302,False
1082,1056,0.03958326,0,202302,False
1083,1057,0.03958326,0,202302,False
1084,1058,0.03958326,0,202302,False
1085,106,0.03958326,0,202302,False
1086,1062,0.03958326,0,202302,False
1087,1065,0.03958326,0,202302,False
1088,1073,0.03958326,0,202302,False
1089,1076,0.03958326,0,202302,False
1090,1091,0.03958326,0,202302,False
1091,1094,0.03958326,0,202302,False
1092,1100,0.03958326,0,202302,False
1093,1102,0.03958326,0,202302,False
1094,1107,0.03958326,0,202302,False
1095,1108,0.03958326,0,202302,False
1096,1119,0.03958326,0,202302,False
1097,1120,0.03958326,0,202302,False
1098,1134,0.03958326,0,202302,False
1099,1152,0.03958326,0,202302,False
1100,1169,0.03958326,0,202302,False
1101,1177,0.03958326,0,202302,False
1102,1179,0.03958326,0,202302,False
1103,1180,0.03958326,0,202302,False
1104,1181,0.03958326,0,202302,False
1105,1182,0.03958326,0,202302,False
1106,12,0.03958326,0,202302,False
1107,1200,0.03958326,0,202302,False
1108,1203,0.03958326,0,202302,False
1109,1204,0.03958326,1,202302,False
1110,1206,0.03958326,0,202302,False
1111,1212,0.03958326,0,202302,False
1112,1214,0.03958326,0,202302,False
1113,1221,0.03958326,0,202302,False
1114,1223,0.03958326,0,202302,False
1115,1228,0.03958326,0,202302,False
1116,1247,0.03958326,0,202302,False
1117,1256,0.03958326,0,202302,False
1118,126,0.03958326,0,202302,False
1119,1268,0.03958326,0,202302,False
1120,1270,0.03958326,0,202302,False
1121,1277,0.03958326,0,202302,False
1122,1284,0.03958326,0,202302,False
1123,1285,0.03958326,0,202302,False
1124,1291,0.03958326,0,202302,False
1125,1294,0.03958326,0,202302,False
1126,1301,0.03958326,0,202302,False
1127,131,0.03958326,0,202302,False
1128,1311,0.03958326,0,202302,False
1129,1323,0.03958326,0,202302,False
1130,1329,0.03958326,0,202302,False
1131,1331,0.03958326,0,202302,False
1132,1337,0.03958326,0,202302,False
1133,1338,0.03958326,0,202302,False
1134,1348,0.03958326,0,202302,False
1135,1349,0.03958326,1,202302,False
1136,1351,0.03958326,0,202302,False
1137,136,0.03958326,0,202302,False
1138,1367,0.03958326,0,202302,False
1139,1370,0.03958326,0,202302,False
1140,1372,0.03958326,0,202302,False
1141,1374,0.03958326,0,202302,False
1142,1378,0.03958326,0,202302,False
1143,1388,0.03958326,1,202302,False
1144,139,0.03958326,0,202302,False
1145,1390,0.03958326,0,202302,False
1146,1394,0.03958326,0,202302,False
1147,1408,0.03958326,0,202302,False
1148,1414,0.03958326,0,202302,False
1149,1421,0.03958326,0,202302,False
1150,1425,0.03958326,0,202302,False
1151,1439,0.03958326,0,202302,False
1152,144,0.03958326,0,202302,False
1153,1443,0.03958326,0,202302,False
1154,1448,0.03958326,0,202302,False
1155,1449,0.03958326,0,202302,False
1156,1459,0.03958326,0,202302,False
1157,1460,0.03958326,0,202302,False
1158,1465,0.03958326,0,202302,False
1159,1479,0.03958326,0,202302,False
1160,1484,0.03958326,0,202302,False
1161,1493,0.03958326,0,202302,False
1162,1497,0.03958326,0,202302,False
1163,15,0.03958326,0,202302,False
1164,1500,0.03958326,0,202302,False
1165,1504,0.03958326,0,202302,False
1166,1515,0.03958326,0,202302,False
1167,1517,0.03958326,0,202302,False
1168,152,0.03958326,0,202302,False
1169,1524,0.03958326,0,202302,False
1170,1527,0.03958326,0,202302,False
1171,1544,0.03958326,0,202302,False
1172,155,0.03958326,0,202302,False
1173,1551,0.03958326,0,202302,False
1174,1560,0.03958326,0,202302,False
1175,1572,0.03958326,0,202302,False
1176,1575,0.03958326,0,202302,False
1177,1596,0.03958326,0,202302,False
1178,1599,0.03958326,0,202302,False
1179,16,0.03958326,0,202302,False
1180,1614,0.03958326,0,202302,False
1181,1615,0.03958326,0,202302,False
1182,1616,0.03958326,0,202302,False
1183,1617,0.03958326,0,202302,False
1184,1626,0.03958326,0,202302,False
1185,1628,0.03958326,0,202302,False
1186,1632,0.03958326,0,202302,False
1187,1644,0.03958326,0,202302,False
1188,1646,0.03958326,0,202302,False
1189,1649,0.03958326,0,202302,False
1190,165,0.03958326,0,202302,False
1191,1650,0.03958326,0,202302,False
1192,1660,0.03958326,1,202302,False
1193,1668,0.03958326,0,202302,False
1194,1671,0.03958326,0,202302,False
1195,1677,0.03958326,0,202302,False
1196,1682,0.03958326,0,202302,False
1197,1691,0.03958326,0,202302,False
1198,1712,0.03958326,0,202302,False
1199,1717,0.03958326,0,202302,False
1200,1724,0.03958326,0,202302,False
1201,1728,0.03958326,0,202302,False
1202,174,0.03958326,0,202302,False
1203,1754,0.03958326,0,202302,False
1204,1755,0.03958326,0,202302,False
1205,1757,0.03958326,0,202302,False
1206,178,0.03958326,0,202302,False
1207,1780,0.03958326,0,202302,False
1208,1781,0.03958326,0,202302,False
1209,1782,0.03958326,0,202302,False
1210,1783,0.03958326,0,202302,False
1211,1786,0.03958326,0,202302,False
1212,1800,0.03958326,0,202302,False
1213,1801,0.03958326,0,202302,False
1214,1805,0.03958326,0,202302,False
1215,1808,0.03958326,0,202302,False
1216,1810,0.03958326,0,202302,False
1217,1815,0.03958326,0,202302,False
1218,1820,0.03958326,0,202302,False
1219,1828,0.03958326,0,202302,False
1220,184,0.03958326,0,202302,False
1221,1840,0.03958326,0,202302,False
1222,1842,0.03958326,0,202302,False
1223,1843,0.03958326,0,202302,False
1224,1846,0.03958326,0,202302,False
1225,1862,0.03958326,0,202302,False
1226,1870,0.03958326,0,202302,False
1227,1872,0.03958326,0,202302,False
1228,1879,0.03958326,0,202302,False
1229,1880,0.03958326,0,202302,False
1230,1890,0.03958326,0,202302,False
1231,1895,0.03958326,0,202302,False
1232,1896,0.03958326,0,202302,False
1233,1898,0.03958326,0,202302,False
1234,1943,0.03958326,0,202302,False
1235,1944,0.03958326,0,202302,False
1236,1970,0.03958326,0,202302,False
1237,1973,0.03958326,0,202302,False
1238,1979,0.03958326,0,202302,False
1239,1995,0.03958326,0,202302,False
1240,2,0.03958326,0,202302,False
1241,2006,0.03958326,0,202302,False
1242,201,0.03958326,0,202302,False
1243,2018,0.03958326,0,202302,False
1244,2019,0.03958326,0,202302,False
1245,2021,0.03958326,0,202302,False
1246,2046,0.03958326,0,202302,False
1247,205,0.03958326,0,202302,False
1248,2056,0.03958326,0,202302,False
1249,2065,0.03958326,0,202302,False
1250,2066,0.03958326,0,202302,False
1251,2074,0.03958326,0,202302,False
1252,2075,0.03958326,0,202302,False
1253,2081,0.03958326,0,202302,False
1254,2100,0.03958326,0,202302,False
1255,2102,0.03958326,0,202302,False
1256,2106,0.03958326,0,202302,False
1257,2109,0.03958326,0,202302,False
1258,2113,0.03958326,0,202302,False
1259,2124,0.03958326,0,202302,False
1260,2129,0.03958326,0,202302,False
1261,2133,0.03958326,0,202302,False
1262,2140,0.03958326,0,202302,False
1263,2143,0.03958326,0,202302,False
1264,2158,0.03958326,0,202302,False
1265,2163,0.03958326,1,202302,False
1266,2167,0.03958326,0,202302,False
1267,2168,0.03958326,0,202302,False
1268,217,0.03958326,0,202302,False
1269,2172,0.03958326,0,202302,False
1270,2175,0.03958326,0,202302,False
1271,2182,0.03958326,0,202302,False
1272,2186,0.03958326,0,202302,False
1273,2189,0.03958326,0,202302,False
1274,2195,0.03958326,0,202302,False
1275,2203,0.03958326,0,202302,False
1276,2208,0.03958326,0,202302,False
1277,2217,0.03958326,0,202302,False
1278,2224,0.03958326,0,202302,False
1279,2230,0.03958326,0,202302,False
1280,2231,0.03958326,0,202302,False
1281,2239,0.03958326,0,202302,False
1282,2249,0.03958326,0,202302,False
1283,2251,0.03958326,0,202302,False
1284,2258,0.03958326,0,202302,False
1285,2259,0.03958326,0,202302,False
1286,2271,0.03958326,0,202302,False
1287,2275,0.03958326,0,202302,False
1288,2282,0.03958326,0,202302,False
1289,2285,0.03958326,0,202302,False
1290,2287,0.03958326,0,202302,False
1291,2289,0.03958326,0,202302,False
1292,2295,0.03958326,0,202302,False
1293,2302,0.03958326,0,202302,False
1294,2306,0.03958326,0,202302,False
1295,2316,0.03958326,0,202302,False
1296,2321,0.03958326,0,202302,False
1297,2335,0.03958326,0,202302,False
1298,2362,0.03958326,0,202302,False
1299,2374,0.03958326,0,202302,False
1300,2375,0.03958326,0,202302,False
1301,2378,0.03958326,0,202302,False
1302,238,0.03958326,0,202302,False
1303,2381,0.03958326,0,202302,False
1304,2389,0.03958326,0,202302,False
1305,2393,0.03958326,0,202302,False
1306,2399,0.03958326,0,202302,False
1307,2406,0.03958326,0,202302,False
1308,2418,0.03958326,0,202302,False
1309,2425,0.03958326,1,202302,False
1310,2437,0.03958326,0,202302,False
1311,2446,0.03958326,0,202302,False
1312,2452,0.03958326,0,202302,False
1313,2455,0.03958326,0,202302,False
1314,2457,0.03958326,0,202302,False
1315,2458,0.03958326,0,202302,False
1316,2463,0.03958326,0,202302,False
1317,2464,0.03958326,0,202302,False
1318,2472,0.03958326,0,202302,False
1319,2474,0.03958326,0,202302,False
1320,2479,0.03958326,0,202302,False
1321,248,0.03958326,0,202302,False
1322,2480,0.03958326,0,202302,False
1323,2481,0.03958326,0,202302,False
1324,2483,0.03958326,0,202302,False
1325,2491,0.03958326,0,202302,False
1326,25,0.03958326,0,202302,False
1327,250,0.03958326,0,202302,False
1328,2502,0.03958326,0,202302,False
1329,2503,0.03958326,0,202302,False
1330,2509,0.03958326,0,202302,False
1331,2512,0.03958326,0,202302,False
1332,2516,0.03958326,0,202302,False
1333,2524,0.03958326,1,202302,False
1334,2529,0.03958326,0,202302,False
1335,2560,0.03958326,0,202302,False
1336,2566,0.03958326,0,202302,False
1337,2567,0.03958326,0,202302,False
1338,2570,0.03958326,0,202302,False
1339,2573,0.03958326,0,202302,False
1340,2585,0.03958326,0,202302,False
1341,2589,0.03958326,0,202302,False
1342,2598,0.03958326,0,202302,False
1343,26,0.03958326,0,202302,False
1344,2616,0.03958326,0,202302,False
1345,2617,0.03958326,0,202302,False
1346,2621,0.03958326,0,202302,False
1347,2624,0.03958326,0,202302,False
1348,2637,0.03958326,0,202302,False
1349,2643,0.03958326,0,202302,False
1350,2658,0.03958326,0,202302,False
1351,2670,0.03958326,0,202302,False
1352,2672,0.03958326,0,202302,False
1353,2677,0.03958326,0,202302,False
1354,2679,0.03958326,0,202302,False
1355,2685,0.03958326,0,202302,False
1356,2686,0.03958326,0,202302,False
1357,2699,0.03958326,0,202302,False
1358,2705,0.03958326,0,202302,False
1359,2722,0.03958326,0,202302,False
1360,2724,0.03958326,0,202302,False
1361,2726,0.03958326,0,202302,False
1362,2746,0.03958326,0,202302,False
1363,275,0.03958326,0,202302,False
1364,276,0.03958326,0,202302,False
1365,2760,0.03958326,0,202302,False
1366,2765,0.03958326,0,202302,False
1367,2770,0.03958326,0,202302,False
1368,2795,0.03958326,0,202302,False
1369,2805,0.03958326,0,202302,False
1370,2808,0.03958326,0,202302,False
1371,281,0.03958326,0,202302,False
1372,2811,0.03958326,0,202302,False
1373,2814,0.03958326,0,202302,False
1374,2815,0.03958326,0,202302,False
1375,282,0.03958326,0,202302,False
1376,283,0.03958326,0,202302,False
1377,284,0.03958326,0,202302,False
1378,287,0.03958326,0,202302,False
1379,289,0.03958326,1,202302,False
1380,302,0.03958326,0,202302,False
1381,329,0.03958326,1,202302,False
1382,33,0.03958326,0,202302,False
1383,337,0.03958326,0,202302,False
1384,340,0.03958326,0,202302,False
1385,347,0.03958326,0,202302,False
1386,360,0.03958326,0,202302,False
1387,367,0.03958326,0,202302,False
1388,38,0.03958326,0,202302,False
1389,384,0.03958326,0,202302,False
1390,39,0.03958326,0,202302,False
1391,390,0.03958326,0,202302,False
1392,393,0.03958326,0,202302,False
1393,395,0.03958326,0,202302,False
1394,398,0.03958326,0,202302,False
1395,408,0.03958326,0,202302,False
1396,425,0.03958326,0,202302,False
1397,43,0.03958326,0,202302,False
1398,431,0.03958326,0,202302,False
1399,437,0.03958326,0,202302,False
1400,438,0.03958326,0,202302,False
1401,44,0.03958326,0,202302,False
1402,440,0.03958326,0,202302,False
1403,445,0.03958326,0,202302,False
1404,448,0.03958326,0,202302,False
1405,460,0.03958326,0,202302,False
1406,466,0.03958326,0,202302,False
1407,470,0.03958326,0,202302,False
1408,486,0.03958326,0,202302,False
1409,488,0.03958326,0,202302,False
1410,49,0.03958326,0,202302,False
1411,494,0.03958326,0,202302,False
1412,499,0.03958326,0,202302,False
1413,507,0.03958326,0,202302,False
1414,508,0.03958326,0,202302,False
1415,511,0.03958326,0,202302,False
1416,519,0.03958326,0,202302,False
1417,522,0.03958326,0,202302,False
1418,527,0.03958326,1,202302,False
1419,531,0.03958326,0,202302,False
1420,533,0.03958326,0,202302,False
1421,534,0.03958326,0,202302,False
1422,547,0.03958326,0,202302,False
1423,552,0.03958326,0,202302,False
1424,553,0.03958326,0,202302,False
1425,558,0.03958326,0,202302,False
1426,563,0.03958326,0,202302,False
1427,566,0.03958326,0,202302,False
1428,569,0.03958326,0,202302,False
1429,57,0.03958326,0,202302,False
1430,573,0.03958326,0,202302,False
1431,578,0.03958326,0,202302,False
1432,584,0.03958326,0,202302,False
1433,587,0.03958326,0,202302,False
1434,589,0.03958326,0,202302,False
1435,594,0.03958326,0,202302,False
1436,600,0.03958326,0,202302,False
1437,602,0.03958326,0,202302,False
1438,603,0.03958326,0,202302,False
1439,609,0.03958326,0,202302,False
1440,624,0.03958326,0,202302,False
1441,63,0.03958326,0,202302,False
1442,632,0.03958326,0,202302,False
1443,639,0.03958326,4,202302,False
1444,642,0.03958326,0,202302,False
1445,644,0.03958326,0,202302,False
1446,650,0.03958326,0,202302,False
1447,652,0.03958326,0,202302,False
1448,657,0.03958326,0,202302,False
1449,658,0.03958326,0,202302,False
1450,659,0.03958326,0,202302,False
1451,662,0.03958326,0,202302,False
1452,672,0.03958326,0,202302,False
1453,677,0.03958326,0,202302,False
1454,678,0.03958326,0,202302,False
1455,680,0.03958326,0,202302,False
1456,683,0.03958326,0,202302,False
1457,698,0.03958326,0,202302,False
1458,711,0.03958326,0,202302,False
1459,72,0.03958326,0,202302,False
1460,723,0.03958326,0,202302,False
1461,725,0.03958326,0,202302,False
1462,726,0.03958326,0,202302,False
1463,737,0.03958326,0,202302,False
1464,738,0.03958326,0,202302,False
1465,745,0.03958326,0,202302,False
1466,75,0.03958326,0,202302,False
1467,763,0.03958326,0,202302,False
1468,768,0.03958326,0,202302,False
1469,775,0.03958326,0,202302,False
1470,778,0.03958326,0,202302,False
1471,785,0.03958326,0,202302,False
1472,787,0.03958326,0,202302,False
1473,794,0.03958326,0,202302,False
1474,797,0.03958326,0,202302,False
1475,802,0.03958326,0,202302,False
1476,806,0.03958326,0,202302,False
1477,822,0.03958326,0,202302,False
1478,823,0.03958326,0,202302,False
1479,831,0.03958326,0,202302,False
1480,832,0.03958326,0,202302,False
1481,833,0.03958326,0,202302,False
1482,843,0.03958326,0,202302,False
1483,848,0.03958326,0,202302,False
1484,855,0.03958326,0,202302,False
1485,856,0.03958326,0,202302,False
1486,859,0.03958326,0,202302,False
1487,867,0.03958326,0,202302,False
1488,885,0.03958326,0,202302,False
1489,896,0.03958326,0,202302,False
1490,9,0.03958326,0,202302,False
1491,906,0.03958326,0,202302,False
1492,908,0.03958326,0,202302,False
1493,916,0.03958326,0,202302,False
1494,919,0.03958326,0,202302,False
1495,923,0.03958326,0,202302,False
1496,94,0.03958326,0,202302,False
1497,940,0.03958326,0,202302,False
1498,941,0.03958326,0,202302,False
1499,942,0.03958326,0,202302,False
1500,948,0.03958326,0,202302,False
1501,949,0.03958326,0,202302,False
1502,95,0.03958326,0,202302,False
1503,961,0.03958326,0,202302,False
1504,962,0.03958326,0,202302,False
1505,963,0.03958326,0,202302,False
1506,966,0.03958326,0,202302,False
1507,971,0.03958326,0,202302,False
1508,990,0.03958326,0,202302,False
1509,994,0.03958326,0,202302,False
1510,175,0.023472786,0,202302,False
